tweet,cleaned_text,class,label,token_count
RT @JoeBudden: Chillin w a couple of hoes that like hoes that like niggas that don&#8217;t act like hoes.,rt chillin w couple hoe like hoe like nigga dont act like hoe,1,1,13
"RT @JoeBudden: Cuz soon as u start doing the wack/cute shit w a hoe, she&#8217;s your girl&#8230; Really.",rt cuz soon u start wackcute shit w hoe shes girl really,1,1,12
RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho,rt looking like im fucking bitch dont tho,1,1,8
RT @JoeBudden: I told y'all... Side bitches w motives are more powerful than u think... But I'm sleep.,rt told yall side bitch w motif powerful u think im sleep,1,1,12
RT @JoeBudden: I wonder if the hoes are gonna give Halloween back to the children this year&#8230;,rt wonder hoe gonna give halloween back child year,1,1,9
RT @JoeBudden: If I got hoes then I sure can&#8217;t find where I put them.. Lol,rt got hoe sure cant find put lol,1,1,8
"RT @JoeBudden: If u can&#8217;t deal w what we go thru&#8230;. Then I got bitches lined up, I got an ego too.",rt u cant deal w go thru got bitch lined got ego,1,1,12
RT @JoeBudden: It&#8217;s so unfair that the hoes get to dress up as hoes for Halloween.,rt unfair hoe get dress hoe halloween,1,1,7
"RT @JoeBudden: My definition of ""bad bitch"" has changed drastically over the years.",rt definition bad bitch changed drastically year,1,1,7
"RT @JoeBudden: Nigga can&#8217;t even feel up on a bitch in a pic without the girl u fuckin getting mad, smh",rt nigga cant even feel bitch pic without girl u fuckin getting mad smh,1,1,14
"RT @JoeBudden: Ok, I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol",rt ok gotta cut carl thomas album b call ex amp say fuck u u ruthless bitch lol,1,1,18
RT @JoeBudden: Or the &#8220;I was sleep&#8221; curve.. Really bitch ? U slept from 1am to 11pm huh.. Smh,rt sleep curve really bitch u slept pm huh smh,1,1,10
"RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol",rt shes hoe cuz sex bro lol,1,1,7
RT @JoeBudden: She&#8217;s not a hoe cuz she&#8217;s not attainable to u bro.,rt shes hoe cuz shes attainable u bro,1,1,8
"RT @JoeBudden: So the woman I deal with is trying her best to make ""entertaining"" a bad word... ""U be entertaining these bitches"" lol",rt woman deal trying best make entertaining bad word u entertaining bitch lol,1,1,13
RT @JoeBudden: The dating scene so wack out here dog&#8230; shit super trash.,rt dating scene wack dog shit super trash,1,1,8
RT @JoeBudden: These hoes gon FIND a way to wear some spandex I tell&#8217;ya,rt hoe gon find way wear spandex tellya,1,1,8
RT @JoeBudden: U famous niggas ruined the game by jacking up the price on the pussy. - Michael Paul Budden.,rt u famous nigga ruined game jacking price pussy michael paul budden,1,1,12
RT @JoeBudden: Women all over America are overstating the value of pussy.,rt woman america overstating value pussy,1,1,6
"RT @JoeBudden: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely pussy to the table is &#8230;",rt young attractive successful supportive faithful man w everythingu think bringing solely pussy table,1,1,14
RT @JoeCaroselli1: Jameis Winston is a nigger,rt jameis winston nigger,0,1,4
"RT @JoeCool_TVC: You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out.",rt cant hoe saying another girl hoe hoe cancel,1,1,9
RT @JoeyG_145: Downloaded flappy bird 5 minutes ago... It's already deleted.,rt downloaded flappy bird minute ago already deleted,2,0,8
RT @JohnBishop100: Top tip of the day - if you want to be inconspicuous at an Elbow gig - don't wear a yellow jacket!! http://t.co/KQYiZmZb,rt top tip day want inconspicuous elbow gig dont wear yellow jacket,2,0,12
"RT @JohnnieGoings: Money, clothes, hoes, and cars. #Merica",rt money clothes hoe car,1,1,5
RT @JohnnyFootbalI: Saw some bitch texting and driving so I rolled down my window and hucked my beer at her. Johnny fuckin patrol keeping t&#8230;,rt saw bitch texting driving rolled window hucked beer johnny fuckin patrol keeping,1,1,13
RT @JohnnyFootbalI: Yeah @TigerWoods quit being a bitch about your back. Pop a few Viagra and get your horny ass back to dominating holes o&#8230;,rt yeah quit bitch back pop viagra get horny as back dominating hole,1,1,13
"RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;",rt yeah kaepernick might biceps like greek god dude look like conceived proboscis monkey,2,0,14
"RT @JohnnyFootbalI: Yeah start me as your flex player next week. Trick plays, catching passes, flipping the bird, smashing asses, should al&#8230;",rt yeah start flex player next week trick play catching pass flipping bird smashing ass al,1,1,16
RT @Johnydeep_: @20ToLife_ bitch nigga lol,rt bitch nigga lol,1,1,4
"RT @Jojo_51213: What was that you tweeted? I can't concentrate enough to read it over all your sad-looking boob and pussy pics.

-men, prob&#8230;",rt tweeted cant concentrate enough read sadlooking boob pussy pic men prob,1,1,12
RT @JoleenDoreen: I was in a Kik group once. But we called it a party line and old Charlie the barber was always hogging the calls.,rt kik group called party line old charlie barber always hogging call,2,0,12
"RT @JonHorstHoyer: ""Lester, the parasitic spider monkey, had 1 redeeming quality: he ran the boat, &amp; the boat attracted women."" 'ONLY IN #C&#8230;",rt lester parasitic spider monkey redeeming quality ran boat amp boat attracted woman,2,0,13
RT @JonahAir23: money over the best pussy,rt money best pussy,1,1,4
RT @Jonnietherotten: Listen twitter just because 161 assholes just followed some stupid cunt does not mean I want to. Piss off with your fu&#8230;,rt listen twitter asshole followed stupid cunt mean want piss fu,1,1,11
RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.,rt porn star fancy talk professional hoe,1,1,7
"RT @JonnyFootbalI: Fuck bitches, get touchdowns.",rt fuck bitch get touchdown,1,1,5
RT @JonyPrivat: #cheese #crackers #lacking http://t.co/ijDHKWdkoQ,rt,2,0,1
"RT @Jordiiin_: &#128514;if you can fuck my bitch , then she ain't ""My Bitch""&#128080;",rt fuck bitch aint bitch,1,1,5
RT @JorgeGones: when a bitch that once curved me now all up on my dick http://t.co/xEITPkALOb,rt bitch curved dick,1,1,4
RT @JoseCanseco: I do not have bitch tits,rt bitch tit,1,1,3
RT @JosephTheFlyGuy: Crazy girlfriends usually love you longer &amp; got the best pussy .,rt crazy girlfriend usually love longer amp got best pussy,1,1,10
RT @JosephTheFlyGuy: Loyal pussy is best pussy . Cus u know that's all yours .,rt loyal pussy best pussy cu u know thats,1,1,9
RT @JosephTheFlyGuy: This bitch got a real life hippo as a pet http://t.co/wU6jItcE0U,rt bitch got real life hippo pet,1,1,7
RT @JoshGIII: I be in the pussy like https://t.co/4OvGZ3Lhqu,rt pussy like,1,1,3
"RT @JoshYohe_Trib: I wrote whole game story on how Orpik shut down Ovi two nights in a row. Many of you will mock this. But he was really, &#8230;",rt wrote whole game story orpik shut ovi two night row many mock really,2,0,14
RT @Joy_Doe: &#128557;&#128557;&#128557;&#128557;&#128557; RT @80sbaby4life: I love hood bitches. God help me lmaoooo,rt rt love hood bitch god help lmaoooo,1,1,8
RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,rt bitch garbage gta,1,1,4
"RT @JstKeepScrollin: Been trash ""@WeAre_XCI: The gay Chris bosh jokes are getting old now""""",rt trash gay chris bosh joke getting old,1,1,8
"RT @JstKeepScrollin: Me fixing my car :10,000
The fade this hoe gone catch : Pricless http://t.co/qMU2um1nC3",rt fixing car fade hoe gone catch pricless,1,1,8
RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W,rt explaining girl u dont hoe,1,1,6
"RT @JuanNDaCut: Porn ads be convincing af...""click here and 30 bitches will appear in your bed"" you DAMN RIGHT ima click that shit nigga",rt porn ad convincing afclick bitch appear bed damn right ima click shit nigga,1,1,14
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,rt twitter rapper dm trash link,2,0,6
RT @Juanitaap_: Lorde 17 with a Grammy &amp; bitches 14 with a std &#128553;,rt lorde grammy amp bitch std,1,1,6
RT @JudahWorldChamp: To help eliminate faking injury &amp; diving - post game video review of dives &amp; give divers yellow cards after game. #Wor&#8230;,rt help eliminate faking injury amp diving post game video review dive amp give diver yellow card game,2,0,18
"RT @JudgmentalGay: Best friend being a hoe: yaaas hunty hoe it up slaaaayy

Stranger being a hoe: you're so trashy. You're what's wrong wit&#8230;",rt best friend hoe yaaas hunty hoe slaaaayy stranger hoe youre trashy youre whats wrong wit,1,1,16
RT @Juicccyray: &#8220;@1stBlocJeremiah: Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;&#8221;RT&#128514;&#128553;&#128175;,rt broke hoe always wanna argue u aint ate day u get energy rt,1,1,14
"RT @Juicedballs: Not scared to pepper spray a bitch

*Hand gently resting on fanny pack*",rt scared pepper spray bitch hand gently resting fanny pack,1,1,10
RT @Juicy_Squeaky: Any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;,rt bitch need crowd fight clearly easily influenced amp weak minded amp likely commit suicide,0,1,15
"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.",rt girl sit face nose go pussy ride nose like bull shes keeper,1,1,13
"RT @JulieSnark: I love asking really hot, skinny bitches when they're due.",rt love asking really hot skinny bitch theyre due,1,1,9
"RT @Julio_isUrdaddy: She need a man, not no pussy boy.",rt need man pussy boy,1,1,5
RT @JusDontBlowMyHi: Y'all lucky DMX stopped makin music I'd still be barking at these hoes foo,rt yall lucky dmx stopped makin music id still barking hoe foo,1,1,12
RT @JusGuapo: These hoes lying and olivia will get to the bottom of it. #ScandaI http://t.co/sUZI8LOAoe,rt hoe lying olivia get bottom,1,1,6
"RT @JusTawana_: &#8220;@Gvmby: This bitch possessed by the thot demon. https://t.co/vHsbg4bjrg"" FUCKING DEAD &#128128;&#128128;&#128128;",rt bitch possessed thot demon fucking dead,1,1,7
RT @Just2Savage: This height shit aint cute at all. Yall some dumb hoes going out in public looking like Jack and the bean stalk. &#128514; http://&#8230;,rt height shit aint cute yall dumb hoe going public looking like jack bean stalk,1,1,15
RT @JustAn0th3r: It ain't nuttin to cut that bitch off.,rt aint nuttin cut bitch,1,1,5
"RT @JustCurrieOn: @west2quick @Christooshifty lol aye watch to mouth, you like when I mention you faggot",rt lol aye watch mouth like mention faggot,1,1,8
RT @JustDoItSlow: @vintage_monroe_ scary told to come to her house to fight her and won't even open the door !! Wtf scary ass hoe,rt scary told come house fight wont even open door wtf scary as hoe,1,1,14
RT @JustDoIt_Rob: @Kaaarlizzy bitches love my laugh..lol,rt bitch love laughlol,1,1,4
RT @JustDoIt_Rob: I'll throw a cheeseburger at her bitch ass!,rt ill throw cheeseburger bitch as,1,1,6
"RT @JustDreaa: I don't splurge around no hoe no I don't shine in front of no bitch cus after she get off my dick I be like ""Find the front &#8230;",rt dont splurge around hoe dont shine front bitch cu get dick like find front,1,1,15
RT @JustHad_that: Good pussy &#128166;&#128049; comes with a smart ass mouth &#128068;&#128069; &amp; a crazy ass attitude &#128530;&#128175;,rt good pussy come smart as mouth amp crazy as attitude,1,1,11
RT @JustKarahn: &#8220;@what_iDO: Karahn jus called her future baby a lil shit&#128565;&#128565;&#128565;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; bitch tell the world why don't you &#128530;,rt karahn jus called future baby lil shit bitch tell world dont,1,1,12
RT @JustLeShay: &#8220;@TheKaosYatti: @JustLeShay Who said you was cute&#128035;&#8221; byeeee mad bitch! &#128530; come visit me,rt said cute byeeee mad bitch come visit,1,1,8
"RT @JustOneAsian: To every bug i have ever killed: i am sorry :/ 

&#8230;..sorry that ur bitch asses came into my house uninvited",rt every bug ever killed sorry sorry ur bitch ass came house uninvited,1,1,13
RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc,rt die flappy bird,2,0,4
RT @Just_this_time: If you think I've been an opinionated bitch lately just be glad I've stayed quiet on 3 of the topics swirling around he&#8230;,rt think ive opinionated bitch lately glad ive stayed quiet topic swirling around,1,1,13
RT @Justcallme_duh: karmas a bitch my nigga,rt karma bitch nigga,1,1,4
RT @JustinSwift7oh2: All these hoes just want some attention.,rt hoe want attention,1,1,4
"RT @JuuMane: I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",rt walk country kitchen restaurant order take bitch come ask table one look lonely,1,1,14
RT @JuveUnited: Messi REFUSED to be subbed off. Are you kidding me? So they took off NEYMAR? You little hobbit diva bitch.,rt messi refused subbed kidding took neymar little hobbit diva bitch,1,1,11
RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,rt defiantly going see new planet ape tonight,2,0,8
RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....,rt bring round slum yo hoe get slayed,1,1,8
RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;,rt rt lmfaooo bitch got pushed played sleep,1,1,8
RT @KENYA_letmeKNOW: dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;,rt dont nigga want broke bitch,1,1,6
"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;",rt charlie strong took longhorn logo player helmet earn back,2,0,10
"RT @KILLQuana: Hun, wrong social networking site RT&#8220;@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)&#8221;",rt hun wrong social networking site rt lm good morning post something extra maybe,2,0,14
"RT @KILLSheredon: I can't handle no liquor, but these bitches can't handle me.",rt cant handle liquor bitch cant handle,1,1,7
RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts,rt nigga high school got shoved locker thrown trash can,1,1,10
"RT @KINGSHA_MUGGA: My bitch better lie to me, more than 5 bodies and I cant stomach it, ill fucking die",rt bitch better lie body cant stomach ill fucking die,1,1,10
RT @KINGTUNCHI_: A bitch will say anything for attention !,rt bitch say anything attention,1,1,5
RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,rt fucking bad bitch gone need money lil homie,1,1,9
RT @KINGTUNCHI_: I don't understand if all these hoes say they getting money why tf they on twitter with that childish shit!! Bitch it's 20&#8230;,rt dont understand hoe say getting money tf twitter childish shit bitch,1,1,12
"RT @KINGTUNCHI_: I finally realize that these bitches just wanna see me down , wanna see me fall",rt finally realize bitch wanna see wanna see fall,1,1,9
RT @KINGTUNCHI_: I make bitches fly like peter pand tho,rt make bitch fly like peter pand tho,1,1,8
RT @KINGTUNCHI_: I need a new bitch !,rt need new bitch,1,1,4
RT @KINGTUNCHI_: I need a real bitch !,rt need real bitch,1,1,4
RT @KINGTUNCHI_: I only fw grown hoes!,rt fw grown hoe,1,1,4
